courseid;id_kategorie;cely_nazev_kurzu;short_code_kurzu;zacatek_kurzu;konec_kurzu;nazev_kategorie;kod_kurzu;kod_ved_urednik;kod_urednik;mesto;misto_konani;popis_kurzu;multi_date_course;cas_kurzu;druh_kurzu;zamekkod;max_students;Pocet_studentu;Pocet_ostatnich;Pocet_uspesnych_dokonceni;Pocet_osvedceni_a_certifikatu;Pocet_osvedceni;Pocet_certifikatu;Kontaktni_osoba;
393;24;Úøední deska pøehlednì a v pøíkladech;;28.04.2020 09:00;28.04.2020 15:00;Hlavní mìsto Praha;ÚDPP;AK/VE-324/2019;AK/PV-514/2019;Praha;;;;6;akreditovanı kurz;NE;;1;2;0;0;0;0;Mgr. Simona Vavrochová ;
400;24;Územní plánování v praxi územních samosprávnıch celkù;;14.05.2020 09:00;14.05.2020 17:00;Hlavní mìsto Praha;ÚVPP;AK/VE-256/2019;AK/PV-401/2019;Praha;;;;8;akreditovanı kurz;NE;;0;2;0;0;0;0;Mgr. Simona Vavrochová ;
405;24;Stavební zákon v praxi územních samosprávnıch celkù;;20.05.2020 09:00;20.05.2020 17:00;Hlavní mìsto Praha;SZVP;AK/VE-255/2019;AK/PV-400/2019;Praha;;;;8;akreditovanı kurz;NE;;0;2;0;0;0;0;Mgr. Simona Vavrochová ;
411;24;Správní øád od A do Z - Judikatura v praxi územních samosprávnıch celkù;;27.05.2020 09:00;27.05.2020 17:00;Hlavní mìsto Praha;SRJU;AK/VE-366/2019;AK/PV-558/2019;Praha;;;;8;akreditovanı kurz;NE;;0;2;0;0;0;0;Mgr. Simona Vavrochová ;
441;24;Archivnictví a spisová sluba územních samosprávnıch celkù;;06.02.2020 09:00;06.02.2020 17:00;Hlavní mìsto Praha;ASUS;AK/VE-104/2019;AK/PV-171/2019;Praha 21;;;;8;akreditovanı kurz;NE;;24;2;0;0;0;0;Mgr. Simona Vavrochová ;
470;24;Obèanskı zákoník – smluvní agenda pro obce 1/2;;27.02.2020 09:00;27.02.2020 17:00;Hlavní mìsto Praha;OZSO;AK/VE-264/2019;AK/PV-414/2019;Praha;;;FNUEC10052020;8;akreditovanı kurz;NE;;43;2;42;0;0;0;Mgr. Simona Vavrochová ;
480;24;Obèanskı zákoník – smluvní agenda pro obce ;;30.09.2020 09:00;30.09.2020 17:00;Hlavní mìsto Praha;OZSO;AK/VE-264/2019;AK/PV-414/2019;Praha;Michnùv palác (Tyršùv dùm), Újezd 450/40, Praha 1 - Malá Strana ;;FNUEC10052020;8;akreditovanı kurz;NE;41;29;2;0;13;9;4;Mgr. Simona Vavrochová ;
484;24;Základní principy fungování hlavního mìsta Prahy 1/2;;01.06.2020 09:00;01.06.2020 17:00;Hlavní mìsto Praha;ZPHM;;;Magistrát hl. m. Prahy;;;SEIQC10052020;16;neakreditovanı kurz;ANO;;1;2;0;1;0;1;Mgr. Petr Kuš ;
485;24;Základní principy fungování hlavního mìsta Prahy 2/2;;02.06.2020 09:00;02.06.2020 17:00;Hlavní mìsto Praha;ZPHM;;;Magistrát hl. m. Prahy;;;SEIQC10052020;16;neakreditovanı kurz;ANO;;1;4;0;0;0;0;Mgr. Petr Kuš ;
542;24;Elektronizace veøejné správy;;12.03.2020 09:00;12.03.2020 17:00;Hlavní mìsto Praha;ELVS;AK/VE-291/2019;AK/PV-461/2019;Praha;;;;8;akreditovanı kurz;ANO;0;25;2;0;0;0;0;Mgr. Simona Vavrochová ;
555;24;3E v praxi ÚSC: Kalkulace úplnıch nákladù veøejné sluby;;04.05.2020 09:00;04.05.2020 17:00;Hlavní mìsto Praha;NAKA;AK/VE-26/2020;AK/PV-39/2020;Praha 4;Svaz mìst a obcí ÈR, Kongresové centrum Praha, 5. kvìtna 1640/65, 140 00 Praha 4, vchod è. 9, 1. patro, velká zasedací místnost SMO ÈR;;;6;akreditovanı kurz;NE;;1;2;0;0;0;0;Mgr. Simona Vavrochová ;
563;24;3E v praxi ÚSC: Moderní metody finanèního plánování a investièního rozhodování;;09.06.2020 09:00;09.06.2020 15:00;Hlavní mìsto Praha;EFIP;AK/VE-27/2020;AK/PV-40/2020;Praha 4;Svaz mìst a obcí ÈR, Kongresové centrum Praha, 5. kvìtna 1840/65, 140 00, Praha 4, vchod è. 9, 1. patro, velká zasedací místnost SMO ÈR;;;6;akreditovanı kurz;NE;;0;2;0;0;0;0;Mgr. Simona Vavrochová ;
565;24;3E v praxi ÚSC: Nákladovì uitkové metody;;16.06.2020 09:00;16.06.2020 15:00;Hlavní mìsto Praha;ENUM;AK/VE-25/2020;AK/PV-38/2020;Praha 4;Svaz mìst a obcí ÈR, Kongresové centrum Praha, 5. kvìtna 1840/65, 140 00, Praha 4, vchod è. 9, 1. patro, velká zasedací místnost SMO ÈR;;;6;akreditovanı kurz;NE;;0;2;0;0;0;0;Mgr. Simona Vavrochová ;
573;24;Základní principy fungování hlavního mìsta Prahy a  jeho mìstskıch èástí 1/2;;23.04.2020 09:00;23.04.2020 17:00;Hlavní mìsto Praha;ZPHM;;;Praha;;; 15FDBHG10052020;8;neakreditovanı kurz;NE;;0;2;0;0;0;0;Mgr. Simona Vavrochová ;
574;24;Základní principy fungování hlavního mìsta Prahy a  jeho mìstskıch èástí 2/2;;23.06.2020 09:00;23.06.2020 17:00;Hlavní mìsto Praha;ZPHM;;;Praha;;;KODPROVICEDENNIKURZ15;8;neakreditovanı kurz;NE;;0;2;0;0;0;0;Mgr. Simona Vavrochová ;
737;24;Místní poplatky v praxi obcí: Správa místních poplatkù dle daòového øádu – obecná èást;;10.09.2020 09:00;10.09.2020 17:00;Hlavní mìsto Praha;MPOÈ;AK/VE-327/2019;AK/PV-519/2019;Praha;Michnùv palác (Tyršùv dùm), Újezd 450/40, Praha 1 - Malá Strana ;;;8;akreditovanı kurz;NE;50;10;2;9;9;9;0;Mgr. Simona Vavrochová ;
738;24;Úøední deska pøehlednì a v pøíkladech;;01.10.2020 09:00;01.10.2020 17:00;Hlavní mìsto Praha;ÚDPP;AK/VE-324/2019;AK/PV-514/2019;Praha;Michnùv palác (Tyršùv dùm), Újezd 450/40, Praha 1 - Malá Strana ;;;6;akreditovanı kurz;NE;50;6;2;0;0;0;0;Mgr. Simona Vavrochová ;
739;24;Kurz Webináø – e-learning;;21.05.2020 09:00;21.05.2020 21:00;Hlavní mìsto Praha;KÓD;AAAKODBBB;AAAKODCCC;;;;;;;NE;;0;0;0;0;0;0; / ;
752;24;3E v praxi ÚSC: Kalkulace úplnıch nákladù veøejné sluby;;03.09.2020 09:00;03.09.2020 15:00;Hlavní mìsto Praha;NAKA;AK/VE-26/2020;AK/PV-39/2020;Praha 12;Úøad mìstské èásti Praha 12,  U Domu slueb 166/5, Praha 4 – Modøany, (zasedací místnost Odboru ekonomického);;;6;akreditovanı kurz;ANO;18;15;2;0;15;15;0;Mgr. Simona Vavrochová ;
753;24;3E v praxi ÚSC: Moderní metody finanèního plánování a investièního rozhodování;;21.10.2020 09:00;21.10.2020 15:00;Hlavní mìsto Praha;EFIP;AK/VE-27/2020;AK/PV-40/2020;Praha 4;Svaz mìst a obcí ÈR, Kongresové centrum Praha, 5. kvìtna 1840/65, 140 00, Praha 4, vchod è. 9, 1. patro, velká zasedací místnost SMO ÈR;Vıuka je realizována prakticky, pro vıuku je nutné pøinést vlastní notebook s MS Excel.;;6;akreditovanı kurz;NE;15;2;2;0;0;0;0;Mgr. Simona Vavrochová ;
754;24;3E v praxi ÚSC: Nákladovì uitkové metody;;18.11.2020 09:00;18.11.2020 15:00;Hlavní mìsto Praha;ENUM;AK/VE-25/2020;AK/PV-38/2020;Praha 4;Svaz mìst a obcí ÈR, Kongresové centrum Praha, 5. kvìtna 1840/65, 140 00, Praha 4, vchod è. 9, 1. patro, velká zasedací místnost SMO ÈR;Vıuka je realizována prakticky, pro vıuku je nutné pøinést vlastní notebook s MS Excel.;;6;akreditovanı kurz;NE;15;3;2;0;0;0;0;Mgr. Simona Vavrochová ;
755;24;Územní plánování v praxi územních samosprávnıch celkù;;05.11.2020 09:00;05.11.2020 17:00;Hlavní mìsto Praha;ÚVPP;AK/VE-256/2019;AK/PV-401/2019;Praha;Michnùv palác (Tyršùv dùm), Újezd 450/40, Praha 1 - Malá Strana ;;;8;akreditovanı kurz;NE;50;1;2;0;0;0;0;Mgr. Simona Vavrochová ;
756;24;Správní øád od A do Z - Judikatura v praxi územních samosprávnıch celkù;;24.11.2020 09:00;24.11.2020 17:00;Hlavní mìsto Praha;SRJU;AK/VE-366/2019;AK/PV-558/2019;Praha;Michnùv palác (Tyršùv dùm), Újezd 450/40, Praha 1 - Malá Strana ;;;8;akreditovanı kurz;NE;50;16;2;0;0;0;0;Mgr. Simona Vavrochová ;
757;24;Elektronizace veøejné správy;;26.11.2020 09:00;26.11.2020 17:00;Hlavní mìsto Praha;ELVS;AK/VE-291/2019;AK/PV-461/2019;Praha;Michnùv palác (Tyršùv dùm), Újezd 450/40, Praha 1 - Malá Strana ;;;8;akreditovanı kurz;NE;50;10;2;0;0;0;0;Mgr. Simona Vavrochová ;
758;24;Stavební zákon v praxi územních samosprávnıch celkù;;01.12.2020 09:00;01.12.2020 17:00;Hlavní mìsto Praha;SZVP;AK/VE-255/2019;AK/PV-400/2019;Praha;Michnùv palác (Tyršùv dùm), Újezd 450/40, Praha 1 - Malá Strana ;;;8;akreditovanı kurz;NE;50;11;2;0;0;0;0;Mgr. Simona Vavrochová ;
797;24;Základní principy fungování hlavního mìsta Prahy 2/2 (dvoudenní kurz 20.10. a 27.10.);;27.10.2020 09:00;27.10.2020 17:00;Hlavní mìsto Praha;ZPHM;;;Praha;Michnùv palác (Tyršùv dùm), Újezd 450/40, Praha 1 - Malá Strana;;ZPFO007;16;akreditovanı kurz;NE;50;15;2;0;0;0;0;Mgr. Simona Vavrochová ;
801;24;Základní principy fungování hlavního mìsta Prahy 1/2 (dvoudenní kurz 20.10. a 27.10.);;20.10.2020 09:00;20.10.2020 17:00;Hlavní mìsto Praha;ZPHM;;;Praha;Michnùv palác (Tyršùv dùm), Újezd 450/40, Praha 1 - Malá Strana;;ZPFO007;16;akreditovanı kurz;NE;50;15;2;0;0;0;0;Mgr. Simona Vavrochová ;
833;24;Vybrané otázky poskytování informací podle zákona è. 106/1999 Sb.;;21.08.2020 08:30;21.08.2020 16:00;Hlavní mìsto Praha;VOPI;AK/VE-156/2019;AK/PV-255/2019;Praha 5;MÌSTSKÁ ÈÁST PRAHA 5 - budova radnice - Štefánikova 236/13, 246/15  - 6. patro;;;8;akreditovanı kurz;ANO;;64;2;0;36;30;6;Mgr. Simona Vavrochová ;
845;24;Hospodaøení a nakládání s majetkem obce;;15.12.2020 09:00;15.12.2020 17:00;Hlavní mìsto Praha;HNMO;AK/VE-131/2019;AK/PV-218/2019;Praha 1;Magistrát hlavního mìsta Prahy, Jungmannova 35/29, uèebna 601, 6. patro;;;8;akreditovanı kurz;ANO;;1;2;0;0;0;0;Mgr. Petr Kuš ;
860;24;Správní øád od A do Z – Agenda oprávnìnıch úøedních osob;;19.11.2020 09:00;19.11.2020 17:00;Hlavní mìsto Praha;SRAO;AK/VE-95/2019;AK/PV-158/2019;Praha 1;Magistrát hlavního mìsta Prahy, Jungmannova 35/29, uèebna 601, 6. patro;;;8;akreditovanı kurz;ANO;;1;2;0;0;0;0;Mgr. Petr Kuš ;
876;24;Krizové øízení na úrovni obcí v praxi;;29.09.2020 09:00;29.09.2020 17:00;Hlavní mìsto Praha;KÓD;AK/VE-148/2020;AK/PV-219/2020;Praha;Mikuláše z Husi 1709/1, Praha 4, 140 00;;;8;akreditovanı kurz;NE;30;9;2;4;4;4;0;Mgr. Simona Vavrochová ;
881;24;Pracovnì právní agenda obcí a úloha personalisty územního samosprávného celku;;03.12.2020 09:00;03.12.2020 17:00;Hlavní mìsto Praha;PPAP;AK/VE-120/2020;AK/PV-182/2020;Praha;•	Mikuláše z Husi 1709/1, Praha 4, 140 00;;;8;akreditovanı kurz;NE;30;0;2;0;0;0;0;Mgr. Simona Vavrochová ;
955;24;Rozpoètové hospodaøení obcí;;06.10.2020 09:00;06.10.2020 17:00;Hlavní mìsto Praha;ROHO;AK/VE-226/2019;AK/PV-365/2019;Praha 12;Úøad mìstské èásti Praha 12,  Písková 830/25, Praha 12;;;8;akreditovanı kurz;ANO;;15;1;0;0;0;0;Mgr. Simona Vavrochová ;
956;24;Èeština v úøední praxi;;23.09.2020 09:00;23.09.2020 15:00;Hlavní mìsto Praha;CJUP;AK/VE-66/2020;AK/PV-106/2020;Praha 12;Úøad mìstské èásti Praha 12,  Písková 830/25, Praha 12;;;6;akreditovanı kurz;ANO;;19;2;18;19;17;2;Mgr. Simona Vavrochová ;
979;24;Èeština v úøední praxi;;21.10.2020 09:00;21.10.2020 15:00;Hlavní mìsto Praha;CJUP;AK/VE-66/2020;AK/PV-106/2020;Praha 12;Mìstská èást Praha 12, zasedací místnost Odboru ekonomického, U Domu slueb 166/5;;;6;akreditovanı kurz;ANO;40;0;2;0;0;0;0;Mgr. Simona Vavrochová ;
1211;24;Správní øád od A do Z - Doruèování;;14.03.2019 09:00;14.03.2019 17:00;Hlavní mìsto Praha;SRDO;AK/VE-93/2019;AK/PV-155/2019;Praha;;;;8;akreditovanı kurz;NE;;32;1;32;0;0;0; / ;
1215;24;Prùvodce veøejnımi zakázkami – Úvod do problematiky zadávání veøejnıch zakázek;;18.03.2019 09:00;18.03.2019 17:00;Hlavní mìsto Praha;VZUP;AK/VE-82/2019;AK/PV-137/2019;;;;;8;akreditovanı kurz;NE;;23;1;23;0;0;0; / ;
1286;24;Prùvodce veøejnımi zakázkami – Praktická aplikace institutù zákona o zadávání veøejnıch zakázek;;06.05.2019 09:00;06.05.2019 17:00;Hlavní mìsto Praha;VZAI;AK/VE-83/2019;AK/PV-138/2019;Praha;;;;8;akreditovanı kurz;NE;;33;1;33;0;0;0; / ;
1306;24;Správní øád od A do Z – Agenda oprávnìnıch úøedních osob;;23.05.2019 09:00;23.05.2019 17:00;Hlavní mìsto Praha;SRAO;AK/VE-95/2019;AK/PV-158/2019;Praha;;;;8;akreditovanı kurz;NE;;23;1;24;0;0;0; / ;
1312;24;Pracovnì právní agenda obcí;;30.05.2019 09:00;30.05.2019 15:00;Hlavní mìsto Praha;PPAO;AK/VE-149/2019;AK/PV-239/2019;Praha 6;;;;6;akreditovanı kurz;NE;;16;1;16;0;0;0; / ;
1345;24;Správní øád od A do Z – Opravné prostøedky;;17.06.2019 09:00;17.06.2019 17:00;Hlavní mìsto Praha;SROP;AK/VE-105/2019;AK/PV-172/2019;Praha;;;;8;akreditovanı kurz;NE;;35;1;35;0;0;0; / ;
1352;24;Finanèní kontrola ve veøejné správì;;20.06.2019 09:00;20.06.2019 17:00;Hlavní mìsto Praha;FKVS;AK/VE-110/2019;AK/PV-186/2019;Praha;;;;8;akreditovanı kurz;NE;;16;0;16;0;0;0; / ;
1364;24;Vybrané otázky poskytování informací podle zákona è. 106/1999 Sb.;;28.08.2019 09:00;28.08.2019 17:00;Hlavní mìsto Praha;VOPI;AK/VE-156/2019;AK/PV-255/2019;Praha;;;;8;akreditovanı kurz;NE;;31;1;31;0;0;0; / ;
1384;24;Pracovnì právní agenda obcí;;12.09.2019 09:00;12.09.2019 17:00;Hlavní mìsto Praha;PPAO;AK/VE-149/2019;AK/PV-239/2019;Praha;;;;6;akreditovanı kurz;NE;;12;0;12;0;0;0; / ;
1421;24;Správní øád od A do Z – Agenda oprávnìnıch úøedních osob;;26.09.2019 09:00;26.09.2019 17:00;Hlavní mìsto Praha;SRAO;AK/VE-95/2019;AK/PV-158/2019;Praha;;;;8;akreditovanı kurz;NE;;18;1;18;0;0;0; / ;
1455;24;Prùvodce veøejnımi zakázkami – praxe pøi zadávání veøejné zakázky;;08.10.2019 09:00;08.10.2019 17:00;Hlavní mìsto Praha;VZPZ;AK/VE-81/2019;AK/PV-136/2019;Praha;;;;8;akreditovanı kurz;NE;;34;1;34;0;0;0; / ;
1494;24;Hospodaøení a nakládání s majetkem obce;;28.11.2019 09:00;28.11.2019 17:00;Hlavní mìsto Praha;HNMO;AK/VE-131/2019;AK/PV-218/2019;Praha;;;;8;akreditovanı kurz;NE;;19;0;19;0;0;0; / ;
1504;24;Vybrané otázky poskytování informací podle zákona è. 106/1999 Sb.;;22.10.2019 09:00;22.10.2019 17:00;Hlavní mìsto Praha;VOPI;AK/VE-156/2019;AK/PV-255/2019;Praha;;;;8;akreditovanı kurz;NE;;32;1;32;0;0;0; / ;
1506;24;Správní øád od A do Z – Vady øízení;;22.10.2019 09:00;22.10.2019 17:00;Hlavní mìsto Praha;SRVØ;AK/VE-96/2019;AK/PV-159/2019;Praha;;;;8;akreditovanı kurz;NE;;36;1;36;0;0;0; / ;
1508;24;Prùvodce veøejnımi zakázkami - Nastavení interního procesu zadavatele;;23.10.2019 09:00;23.10.2019 17:00;Hlavní mìsto Praha;VZIP;AK/VE-84/2019;AK/PV-139/2019;Praha;;;;8;akreditovanı kurz;NE;;16;1;16;0;0;0; / ;
1517;24;Projektové øízení;;29.10.2019 09:00;29.10.2019 17:00;Hlavní mìsto Praha;PROØ;AK/VE-155/2019;AK/PV-254/2019;Praha;;;;8;akreditovanı kurz;NE;;15;1;15;0;0;0; / ;
1541;24;Prùvodce veøejnımi zakázkami – Odpovìdné veøejné zadávání;;21.11.2019 09:00;21.11.2019 17:00;Hlavní mìsto Praha;;;;Praha;;;;8;;NE;;12;0;12;0;0;0; / ;
1551;24;;HAZARD;18.01.2022 06:13;19.01.2022 00:00;Hlavní mìsto Praha;;;;;;;;;;NE;;2;0;0;0;0;0; / ;
346;105;Vybrané otázky poskytování informací podle zákona è. 106/1999 Sb.;;06.02.2020 09:00;06.02.2020 17:00;Pardubickı kraj;VOPI;AK/VE-156/2019;AK/PV-255/2019;Pardubice;;;;8;akreditovanı kurz;NE;;17;2;2;0;0;0;Mgr. Simona Vavrochová ;
365;105;Elektronizace veøejné správy;;17.03.2020 09:00;17.03.2020 17:00;Pardubickı kraj;ELVS;AK/VE-291/2019;AK/PV-461/2019;Sezemice (okres Pardubice);Sál mìsta Sezemice, Husovo námìstí 790, Sezemice;;;8;akreditovanı kurz;ANO;;41;2;0;0;0;0;Mgr. Simona Vavrochová ;
368;105;Úøední deska pøehlednì a v pøíkladech;;27.02.2020 09:00;27.02.2020 15:00;Pardubickı kraj;ÚDPP;AK/VE-324/2019;AK/PV-514/2019;Pardubice;;;;6;akreditovanı kurz;NE;;19;2;1;0;0;0;Mgr. Simona Vavrochová ;
370;105;Správní øád od A do Z – Agenda oprávnìnıch úøedních osob;;17.03.2020 09:00;17.03.2020 17:00;Pardubickı kraj;SRAO;AK/VE-95/2019;AK/PV-158/2019;Pardubice;;;;8;akreditovanı kurz;NE;;0;2;0;0;0;0;Mgr. Simona Vavrochová ;
376;105;Aplikace zákona o registru smluv v praxi územních samosprávnıch celkù;;27.03.2020 09:00;27.03.2020 17:00;Pardubickı kraj;AZRS;AK/VE-320/2019;AK/PV-506/2019;Pardubice;;;;8;akreditovanı kurz;NE;;0;1;0;0;0;0;Mgr. Simona Vavrochová ;
399;105;Správa ivnostenského podnikání pro pokroèilé;;14.05.2020 09:00;14.05.2020 17:00;Pardubickı kraj;SRVØ;AK/VE-96/2019;AK/PV-159/2019;Pardubice;;;;8;akreditovanı kurz;NE;;2;2;0;0;0;0;Mgr. Simona Vavrochová ;
402;105;Archivnictví a spisová sluba územních samosprávnıch celkù;;19.05.2020 09:00;19.05.2020 17:00;Pardubickı kraj;ASUS;AK/VE-104/2019;AK/PV-171/2019;Pardubice;;;;8;akreditovanı kurz;NE;;2;2;0;0;0;0;Mgr. Simona Vavrochová ;
415;105;Správní øád od A do Z - Doruèování;;04.06.2020 09:00;04.06.2020 17:00;Pardubickı kraj;SRDO;AK/VE-93/2019;AK/PV-155/2019;Pardubice;;;;8;akreditovanı kurz;NE;;2;2;0;0;0;0;Mgr. Simona Vavrochová ;
478;105;Projektové øízení;;03.02.2020 09:00;03.02.2020 17:00;Pardubickı kraj;PROØ;AK/VE-155/2019;AK/PV-254/2019;Pardubice;;;;8;akreditovanı kurz;NE;;48;0;1;0;0;0; / ;
479;105;Projektové øízení;;06.02.2020 09:00;06.02.2020 17:00;Pardubickı kraj;PROØ;AK/VE-155/2019;AK/PV-254/2019;Pardubice;;;;8;akreditovanı kurz;NE;;23;0;0;0;0;0; / ;
544;105;Správní øád od A do Z – Agenda oprávnìnıch úøedních osob;;03.03.2020 09:00;03.03.2020 17:00;Pardubickı kraj;SRAO;AK/VE-95/2019;AK/PV-158/2019;Vysoké Mıto (okres Ústí nad Orlicí);Mìstskı úøad Vysoké Mıto, B. Smetany 92, 566 01;;;8;akreditovanı kurz;ANO;;34;1;3;0;0;0; / ;
549;105;Archivnictví a spisová sluba územních samosprávnıch celkù;;09.04.2020 09:00;09.04.2020 17:00;Pardubickı kraj;ASUS;AK/VE-104/2019;AK/PV-171/2019;Holice (okres Pardubice);Mìstskı úøad Holice;;;8;akreditovanı kurz;ANO;;0;2;0;0;0;0;Mgr. Simona Vavrochová ;
766;105;Elektronizace veøejné správy;;21.07.2020 08:30;21.07.2020 16:30;Pardubickı kraj;ELVS;AK/VE-291/2019;AK/PV-461/2019;Sezemice (okres Pardubice);Mìsto Sezemice Husovo námìstí 790 ;;;8;akreditovanı kurz;ANO;;34;2;0;33;27;6;Mgr. Simona Vavrochová ;
767;105;Zákon è. 312/2002 Sb., o úøednících územních samosprávnıch celkù;;03.09.2020 08:00;03.09.2020 16:00;Pardubickı kraj;ZOUR;AK/VE-265/2019;AK/PV-415/2019;Ústí nad Orlicí (okres Ústí nad Orlicí);Mìsto Ústí nad Orlicí, budova radnice, Sychrova 16;;;8;akreditovanı kurz;ANO;30;23;2;0;22;22;0;Mgr. Simona Vavrochová ;
768;105;Zákon è. 312/2002 Sb., o úøednících územních samosprávnıch celkù;;04.09.2020 09:00;0;Pardubickı kraj;ZOUR;AK/VE-265/2019;AK/PV-415/2019;Vysoké Mıto (okres Ústí nad Orlicí);Mìsto Vysoké Mıto ,B. Smetany 92;;;8;akreditovanı kurz;ANO;;21;2;0;20;18;2;Mgr. Simona Vavrochová ;
769;105;Zákon è. 312/2002 Sb., o úøednících územních samosprávnıch celkù;;10.09.2020 09:00;10.09.2020 17:00;Pardubickı kraj;ZOUR;AK/VE-265/2019;AK/PV-415/2019;Holice (okres Pardubice);Mìsto Holice, Holubova 1;;;8;akreditovanı kurz;ANO;;25;2;0;0;0;0;Mgr. Simona Vavrochová ;
770;105;Archivnictví a spisová sluba územních samosprávnıch celkù;;15.10.2020 09:00;15.10.2020 17:00;Pardubickı kraj;ASUS;AK/VE-104/2019;AK/PV-171/2019;Holice (okres Pardubice);Mìsto Holice, Holubova 1;;;8;akreditovanı kurz;ANO;;26;1;0;0;0;0; / ;
771;105;Archivnictví a spisová sluba územních samosprávnıch celkù;;24.09.2020 09:00;24.09.2020 17:00;Pardubickı kraj;ASUS;AK/VE-104/2019;AK/PV-171/2019;Vysoké Mıto (okres Ústí nad Orlicí);Mìsto Vysoké Mıto, B. Smetany 92;;;8;akreditovanı kurz;ANO;;20;2;20;19;14;5;Mgr. Simona Vavrochová ;
772;105;Správní øád od A do Z - Doruèování;;09.10.2020 09:00;09.10.2020 17:00;Pardubickı kraj;SRDO;AK/VE-93/2019;AK/PV-155/2019;Vysoké Mıto (okres Ústí nad Orlicí);Mìsto Vysoké Mıto, B. Smetany 92;;;8;akreditovanı kurz;ANO;;6;2;0;0;0;0;Mgr. Simona Vavrochová ;
773;105;Prùvodce veøejnımi zakázkami – Úvod do problematiky zadávání veøejnıch zakázek;;22.10.2020 09:00;22.10.2020 17:00;Pardubickı kraj;VZUP;AK/VE-82/2019;AK/PV-137/2019;Ústí nad Orlicí (okres Ústí nad Orlicí);Mìsto Ústí nad Orlicí, budova radnice, Sychrova 16;;;8;akreditovanı kurz;ANO;30;10;2;0;0;0;0; / ;
774;105;Archivnictví a spisová sluba územních samosprávnıch celkù;;10.11.2020 09:00;10.11.2020 17:00;Pardubickı kraj;ASUS;AK/VE-104/2019;AK/PV-171/2019;Pardubice;Krajskı úøad Pardubického kraje, Komenského nám. 125, sál Jana Kašpara;;;8;akreditovanı kurz;NE;30;2;2;0;0;0;0; / ;
775;105;Správní øád v rozhodovací praxi orgánù územních samosprávnıch celkù - základní modul 1/2 (dvoudenní kurz 22.9. a 20.10.);;22.09.2020 08:30;22.09.2020 17:00;Pardubickı kraj;SRZM;AK/VE-37/2019;AK/PV-59/2019;Sezemice (okres Pardubice);Mìsto Sezemice Husovo námìstí 790;;SPØ22092020;8;akreditovanı kurz;ANO;;19;2;0;0;0;0;Mgr. Simona Vavrochová ;
776;105;Správní øád v rozhodovací praxi orgánù územních samosprávnıch celkù - základní modul 2/2 (dvoudenní kurz 22.9. a 20.10);;20.10.2020 08:30;20.10.2020 17:00;Pardubickı kraj;SRZM;AK/VE-37/2019;AK/PV-59/2019;Sezemice (okres Pardubice);Mìsto Sezemice Husovo námìstí 790 ;;SPØ22092020;8;akreditovanı kurz;ANO;;19;0;0;0;0;0; / ;
779;105;Správní øád od A do Z – Agenda oprávnìnıch úøedních osob;;19.11.2020 09:00;19.11.2020 17:00;Pardubickı kraj;SRAO;AK/VE-95/2019;AK/PV-158/2019;Holice (okres Pardubice);Mìsto Holice, Holubova 1;;;8;akreditovanı kurz;ANO;;20;2;0;0;0;0;Mgr. Simona Vavrochová ;
780;105;Aplikace zákona o registru smluv v praxi územních samosprávnıch celkù;;19.11.2020 09:00;19.11.2020 17:00;Pardubickı kraj;AZRS;AK/VE-320/2019;AK/PV-506/2019;Ústí nad Orlicí (okres Ústí nad Orlicí);Mìsto Ústí nad Orlicí, budova radnice, Sychrova 16;;;8;akreditovanı kurz;ANO;30;23;2;0;0;0;0;Mgr. Simona Vavrochová ;
799;105;Správa ivnostenského podnikání pro pokroèilé;;15.09.2020 09:00;15.09.2020 17:00;Pardubickı kraj;SZPP;AK/VE-91/2020;AK/PV-137/2020;Pardubice;Krajskı úøad Pardubického kraje, Komenského nám. 125, sál Jana Kašpara;;;8;akreditovanı kurz;NE;30;0;2;0;0;0;0;Mgr. Simona Vavrochová ;
800;105;Správa ivnostenského podnikání pro pokroèilé;;24.09.2020 09:00;24.09.2020 17:00;Pardubickı kraj;SZPP;AK/VE-91/2020;AK/PV-137/2020;Pardubice;Krajskı úøad Pardubického kraje, námìstí Republiky 12 (vchod od divadla), zasedací místnost ED 2002 ;;;8;akreditovanı kurz;NE;40;8;2;0;5;5;0;Mgr. Simona Vavrochová ;
826;105;Úvod do práva pro neprávníky;;03.12.2020 09:00;03.12.2020 17:00;Pardubickı kraj;UPPN;AK/VE-62/2020;AK/PV-100/2020;Pardubice;Krajskı úøad Pardubického kraje, Komenského nám. 125, sál Jana Kašpara;;;8;akreditovanı kurz;NE;30;17;1;0;0;0;0;Mgr. Simona Vavrochová ;
